player_id,player_name,team_abbr,minutes,impact,availability,evidence
202681,Kyrie Irving,DAL,12.0,0.0,100.0,Neutral assumption — no matched history
1643585,Vsevolod Ishchenko,DAL,12.0,0.0,100.0,Neutral assumption — no matched history
1643516,Morez Johnson,DAL,12.0,0.0,100.0,Neutral assumption — no matched history
1643588,Tobi Lawal,DAL,12.0,0.0,100.0,Neutral assumption — no matched history
1641726,Dereck Lively II,DAL,16.467619047619046,6.3,100.0,Latest historical season; on-court net rating
1630230,Naji Marshall,DAL,29.509999999999998,-4.6,100.0,Latest historical season; on-court net rating
1628997,Caleb Martin,DAL,14.76227011494253,-9.2,100.0,Latest historical season; on-court net rating
1642967,John Poulakidas,DAL,19.495,-2.3,100.0,Latest historical season; on-court net rating
203939,Dwight Powell,DAL,14.35574074074074,-0.5,100.0,Latest historical season; on-court net rating
1642258,Zaccharie Risacher,DAL,22.436616915422885,0.2,100.0,Latest historical season; on-court net rating
1631204,Marcus Sasser,DAL,12.013245614035087,13.4,100.0,Latest historical season; on-court net rating
1629023,P.J. Washington,DAL,30.993214285714284,-7.3,100.0,Latest historical season; on-court net rating
1628963,Marvin Bagley III,DEN,20.015055555555556,-9.1,100.0,Latest historical season; on-court net rating
1631128,Christian Braun,DEN,31.798598484848483,10.1,100.0,Latest historical season; on-court net rating
1642350,Trevon Brazile,DEN,12.0,0.0,100.0,Neutral assumption — no matched history
1628971,Bruce Brown,DEN,24.363272357723577,-1.0,100.0,Latest historical season; on-court net rating
1643813,Alpha Diallo,DEN,12.0,0.0,100.0,Neutral assumption — no matched history
203932,Aaron Gordon,DEN,27.91550925925926,12.7,100.0,Latest historical season; on-court net rating
1641747,DaRon Holmes II,DEN,8.3804,-3.0,100.0,Latest historical season; on-court net rating
1643624,Bryce Hopkins,DEN,12.0,0.0,100.0,Neutral assumption — no matched history
1629661,Cameron Johnson,DEN,30.500586419753088,9.5,100.0,Latest historical season; on-court net rating
203999,Nikola Jokić,DEN,34.843923076923076,10.8,100.0,Latest historical season; on-court net rating
1642938,Curtis Jones,DEN,8.771666666666667,13.6,100.0,Latest historical season; on-court net rating
1642461,Spencer Jones,DEN,22.13734375,1.6,100.0,Latest historical season; on-court net rating
1626145,Tyus Jones,DEN,14.605646766169155,-6.1,100.0,Latest historical season; on-court net rating
1627750,Jamal Murray,DEN,35.35855555555556,6.8,100.0,Latest historical season; on-court net rating
