transaction_type,transaction_date,description,team_abbr,player_id,player_slug,group_sort,dedupe_key,source,source_url
Signing,2026-08-02,Signed Jeremy Sochan (NBA.com roster signing date),POR,1631110,jeremy-sochan,NBA roster signing 1631110,2026-08-02|POR|1631110|Signing|Signed Jeremy Sochan (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612757
Signing,2026-08-04,Signed Caleb Houstan (NBA.com roster signing date),NOP,1631216.0,caleb-houstan,NBA roster signing 1631216,2026-08-04|NOP|1631216.0|Signing|Signed Caleb Houstan (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612740
Signing,2026-08-04,Signed Caleb Houstan (NBA.com roster signing date),NOP,1631216,caleb-houstan,NBA roster signing 1631216,2026-08-04|NOP|1631216|Signing|Signed Caleb Houstan (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612740
Signing,2026-08-04,Signed Andre Jackson Jr. (NBA.com roster signing date),TOR,1641748.0,andre-jackson-jr,NBA roster signing 1641748,2026-08-04|TOR|1641748.0|Signing|Signed Andre Jackson Jr. (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612761
Signing,2026-08-04,Signed Trey Jemison III (NBA.com roster signing date),TOR,1641998.0,trey-jemison-iii,NBA roster signing 1641998,2026-08-04|TOR|1641998.0|Signing|Signed Trey Jemison III (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612761
Signing,2026-08-04,Signed Andre Jackson Jr. (NBA.com roster signing date),TOR,1641748,andre-jackson-jr,NBA roster signing 1641748,2026-08-04|TOR|1641748|Signing|Signed Andre Jackson Jr. (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612761
Signing,2026-08-04,Signed Trey Jemison III (NBA.com roster signing date),TOR,1641998,trey-jemison-iii,NBA roster signing 1641998,2026-08-04|TOR|1641998|Signing|Signed Trey Jemison III (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612761
Signing,2026-08-05,Boston Celtics signed forward Dillon Mitchell to a Two-Way Contract.,BOS,1641759.0,dillon-mitchell,Signing 1153311,2026-08-05|BOS|1641759.0|Signing|Boston Celtics signed forward Dillon Mitchell to a Two-Way Contract.,NBA player movement feed,https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json
Waive,2026-08-05,Houston Rockets waived guard JD Davison.,HOU,1631120.0,jd-davison,Waive 1153307,2026-08-05|HOU|1631120.0|Waive|Houston Rockets waived guard JD Davison.,NBA player movement feed,https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json
Signing,2026-08-05,Signed Kentavious Caldwell-Pope (NBA.com roster signing date),PHI,203484.0,kentavious-caldwell-pope,NBA roster signing 203484,2026-08-05|PHI|203484.0|Signing|Signed Kentavious Caldwell-Pope (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612755
Signing,2026-08-05,Signed Kentavious Caldwell-Pope (NBA.com roster signing date),PHI,203484,kentavious-caldwell-pope,NBA roster signing 203484,2026-08-05|PHI|203484|Signing|Signed Kentavious Caldwell-Pope (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612755
Waive,2026-08-06,LA Clippers waived guard Sean Pedulla.,LAC,1642951.0,sean-pedulla,Waive 1153317,2026-08-06|LAC|1642951.0|Waive|LA Clippers waived guard Sean Pedulla.,NBA player movement feed,https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json
Signing,2026-08-06,Signed Jamarion Sharp (NBA.com roster signing date),LAC,1642481.0,jamarion-sharp,NBA roster signing 1642481,2026-08-06|LAC|1642481.0|Signing|Signed Jamarion Sharp (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612746
Signing,2026-08-06,Signed Jamarion Sharp (NBA.com roster signing date),LAC,1642481,jamarion-sharp,NBA roster signing 1642481,2026-08-06|LAC|1642481|Signing|Signed Jamarion Sharp (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612746
Signing,2026-08-07,Signed Taelon Peter (NBA.com roster signing date),SAS,1643007.0,taelon-peter,NBA roster signing 1643007,2026-08-07|SAS|1643007.0|Signing|Signed Taelon Peter (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612759
Signing,2026-08-07,Signed Taelon Peter (NBA.com roster signing date),SAS,1643007,taelon-peter,NBA roster signing 1643007,2026-08-07|SAS|1643007|Signing|Signed Taelon Peter (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612759
Signing,2026-08-08,Signed Yuki Kawamura (NBA.com roster signing date),LAC,1642530.0,yuki-kawamura,NBA roster signing 1642530,2026-08-08|LAC|1642530.0|Signing|Signed Yuki Kawamura (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612746
Signing,2026-08-08,Signed Yuki Kawamura (NBA.com roster signing date),LAC,1642530,yuki-kawamura,NBA roster signing 1642530,2026-08-08|LAC|1642530|Signing|Signed Yuki Kawamura (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612746
Signing,2026-08-08,Phoenix Suns re-signed guard Dillon Brooks to a Veteran Extension.,PHO,1628415.0,dillon-brooks,Signing 1153326,2026-08-08|PHO|1628415.0|Signing|Phoenix Suns re-signed guard Dillon Brooks to a Veteran Extension.,NBA player movement feed,https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json
Signing,2026-08-12,Signed Jalen Pickett (NBA.com roster signing date),LAC,1629618.0,jalen-pickett,NBA roster signing 1629618,2026-08-12|LAC|1629618.0|Signing|Signed Jalen Pickett (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612746
Signing,2026-08-12,Signed Jalen Pickett (NBA.com roster signing date),LAC,1629618,jalen-pickett,NBA roster signing 1629618,2026-08-12|LAC|1629618|Signing|Signed Jalen Pickett (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612746
Waive,2026-08-12,Phoenix Suns waived forward Haywood Highsmith.,PHO,1629312.0,haywood-highsmith,Waive 1153347,2026-08-12|PHO|1629312.0|Waive|Phoenix Suns waived forward Haywood Highsmith.,NBA player movement feed,https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json
Waive,2026-08-13,Indiana Pacers waived guard Ethan Thompson.,IND,1630679.0,ethan-thompson,Waive 1153349,2026-08-13|IND|1630679.0|Waive|Indiana Pacers waived guard Ethan Thompson.,NBA player movement feed,https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json
Signing,2026-08-13,LA Clippers re-signed guard Bradley Beal to a Contract.,LAC,203078.0,bradley-beal,Signing 1153350,2026-08-13|LAC|203078.0|Signing|LA Clippers re-signed guard Bradley Beal to a Contract.,NBA player movement feed,https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json
Signing,2026-08-17,Signed Sean Pedulla (NBA.com roster signing date),HOU,1642951.0,sean-pedulla,NBA roster signing 1642951,2026-08-17|HOU|1642951.0|Signing|Signed Sean Pedulla (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612745
Signing,2026-08-17,Signed Sean Pedulla (NBA.com roster signing date),HOU,1642951,sean-pedulla,NBA roster signing 1642951,2026-08-17|HOU|1642951|Signing|Signed Sean Pedulla (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612745
Signing,2026-08-17,Indiana Pacers signed guard Braden Smith to a Two-Way Contract.,IND,1643552.0,braden-smith,Signing 1153369,2026-08-17|IND|1643552.0|Signing|Indiana Pacers signed guard Braden Smith to a Two-Way Contract.,NBA player movement feed,https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json
Signing,2026-08-17,Signed Trendon Watford (NBA.com roster signing date),NOP,1630570.0,trendon-watford,NBA roster signing 1630570,2026-08-17|NOP|1630570.0|Signing|Signed Trendon Watford (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612740
Signing,2026-08-17,Signed Trendon Watford (NBA.com roster signing date),NOP,1630570,trendon-watford,NBA roster signing 1630570,2026-08-17|NOP|1630570|Signing|Signed Trendon Watford (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612740
Signing,2026-08-17,Signed Malachi Smith (NBA.com roster signing date),TOR,1641869.0,malachi-smith,NBA roster signing 1641869,2026-08-17|TOR|1641869.0|Signing|Signed Malachi Smith (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612761
Signing,2026-08-17,Signed Malachi Smith (NBA.com roster signing date),TOR,1641869,malachi-smith,NBA roster signing 1641869,2026-08-17|TOR|1641869|Signing|Signed Malachi Smith (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612761
Waive,2026-08-18,New Orleans Pelicans waived center Hunter Dickinson.,NOP,1630621.0,hunter-dickinson,Waive 1153379,2026-08-18|NOP|1630621.0|Waive|New Orleans Pelicans waived center Hunter Dickinson.,NBA player movement feed,https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json
Signing,2026-08-18,Signed Malik Dia (NBA.com roster signing date),NOP,1643738.0,malik-dia,NBA roster signing 1643738,2026-08-18|NOP|1643738.0|Signing|Signed Malik Dia (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612740
Signing,2026-08-18,Signed Malik Dia (NBA.com roster signing date),NOP,1643738,malik-dia,NBA roster signing 1643738,2026-08-18|NOP|1643738|Signing|Signed Malik Dia (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612740
Trade,2026-08-20,Charlotte Hornets received guard Dennis Schroder from Cleveland Cavaliers.,CHO,203471.0,dennis-schroder,Trade 2026012,2026-08-20|CHO|203471.0|Trade|Charlotte Hornets received guard Dennis Schroder from Cleveland Cavaliers.,NBA player movement feed,https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json
Trade,2026-08-20,Cleveland Cavaliers received guard Peyton Watson from Denver Nuggets.,CLE,1631212.0,peyton-watson,Trade 2026012,2026-08-20|CLE|1631212.0|Trade|Cleveland Cavaliers received guard Peyton Watson from Denver Nuggets.,NBA player movement feed,https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json
Trade,2026-08-20,Cleveland Cavaliers received forward Cam Whitmore from Washington Wizards.,CLE,1641715.0,cam-whitmore,Trade 2026012,2026-08-20|CLE|1641715.0|Trade|Cleveland Cavaliers received forward Cam Whitmore from Washington Wizards.,NBA player movement feed,https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json
Trade,2026-08-20,Denver Nuggets received draft consideration from Cleveland Cavaliers.,DEN,0.0,,Trade 2026012,2026-08-20|DEN|0.0|Trade|Denver Nuggets received draft consideration from Cleveland Cavaliers.,NBA player movement feed,https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json
Trade,2026-08-20,LA Clippers received guard Max Strus from Cleveland Cavaliers.,LAC,1629622.0,max-strus,Trade 2026012,2026-08-20|LAC|1629622.0|Trade|LA Clippers received guard Max Strus from Cleveland Cavaliers.,NBA player movement feed,https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json
Trade,2026-08-20,Washington Wizards received draft consideration from LA Clippers.,WAS,0.0,,Trade 2026012,2026-08-20|WAS|0.0|Trade|Washington Wizards received draft consideration from LA Clippers.,NBA player movement feed,https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json
Trade,2026-08-20,Washington Wizards received guard Tre Mann from Charlotte Hornets.,WAS,1630544.0,tre-mann,Trade 2026012,2026-08-20|WAS|1630544.0|Trade|Washington Wizards received guard Tre Mann from Charlotte Hornets.,NBA player movement feed,https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json
Waive,2026-08-21,Dallas Mavericks waived guard Klay Thompson.,DAL,202691.0,klay-thompson,Waive 1153414,2026-08-21|DAL|202691.0|Waive|Dallas Mavericks waived guard Klay Thompson.,NBA player movement feed,https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json
Signing,2026-08-23,Signed Klay Thompson (NBA.com roster signing date),MIA,202691.0,klay-thompson,NBA roster signing 202691,2026-08-23|MIA|202691.0|Signing|Signed Klay Thompson (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612748
Signing,2026-08-23,Signed Klay Thompson (NBA.com roster signing date),MIA,202691,klay-thompson,NBA roster signing 202691,2026-08-23|MIA|202691|Signing|Signed Klay Thompson (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612748
Signing,2026-08-25,Signed Georges Niang (NBA.com roster signing date),GSW,1627777.0,georges-niang,NBA roster signing 1627777,2026-08-25|GSW|1627777.0|Signing|Signed Georges Niang (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612744
Signing,2026-08-25,Signed Georges Niang (NBA.com roster signing date),GSW,1627777,georges-niang,NBA roster signing 1627777,2026-08-25|GSW|1627777|Signing|Signed Georges Niang (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612744
Signing,2026-08-26,Denver Nuggets signed  Bryce Hopkins to a Two-Way Contract.,DEN,1643624.0,bryce-hopkins,Signing 1153448,2026-08-26|DEN|1643624.0|Signing|Denver Nuggets signed  Bryce Hopkins to a Two-Way Contract.,NBA player movement feed,https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json
Signing,2026-08-26,Signed Brandon Williams (NBA.com roster signing date),GSW,1630314.0,brandon-williams,NBA roster signing 1630314,2026-08-26|GSW|1630314.0|Signing|Signed Brandon Williams (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612744
Signing,2026-08-26,Signed Brandon Williams (NBA.com roster signing date),GSW,1630314,brandon-williams,NBA roster signing 1630314,2026-08-26|GSW|1630314|Signing|Signed Brandon Williams (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612744
Waive,2026-08-26,Houston Rockets waived guard Tristen Newton.,HOU,1641803.0,tristen-newton,Waive 1153449,2026-08-26|HOU|1641803.0|Waive|Houston Rockets waived guard Tristen Newton.,NBA player movement feed,https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json
Signing,2026-08-26,Signed Rafael Castro (NBA.com roster signing date),HOU,1643572.0,rafael-castro,NBA roster signing 1643572,2026-08-26|HOU|1643572.0|Signing|Signed Rafael Castro (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612745
Signing,2026-08-26,Signed Rafael Castro (NBA.com roster signing date),HOU,1643572,rafael-castro,NBA roster signing 1643572,2026-08-26|HOU|1643572|Signing|Signed Rafael Castro (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612745
Signing,2026-08-27,Signed Dalen Terry (NBA.com roster signing date),GSW,1631207.0,dalen-terry,NBA roster signing 1631207,2026-08-27|GSW|1631207.0|Signing|Signed Dalen Terry (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612744
Signing,2026-08-27,Signed Dalen Terry (NBA.com roster signing date),GSW,1631207,dalen-terry,NBA roster signing 1631207,2026-08-27|GSW|1631207|Signing|Signed Dalen Terry (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612744
Signing,2026-08-27,Miami Heat re-signed forward Keshad Johnson to a Two-Way Contract.,MIA,1642352.0,keshad-johnson,Signing 1153462,2026-08-27|MIA|1642352.0|Signing|Miami Heat re-signed forward Keshad Johnson to a Two-Way Contract.,NBA player movement feed,https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json
Signing,2026-08-27,Signed J'Vonne Hadley (NBA.com roster signing date),MIA,1643727.0,jvonne-hadley,NBA roster signing 1643727,2026-08-27|MIA|1643727.0|Signing|Signed J'Vonne Hadley (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612748
Signing,2026-08-27,Signed Nick Richards (NBA.com roster signing date),MIA,1630208.0,nick-richards,NBA roster signing 1630208,2026-08-27|MIA|1630208.0|Signing|Signed Nick Richards (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612748
Signing,2026-08-27,Signed J'Vonne Hadley (NBA.com roster signing date),MIA,1643727,jvonne-hadley,NBA roster signing 1643727,2026-08-27|MIA|1643727|Signing|Signed J'Vonne Hadley (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612748
Signing,2026-08-27,Signed Nick Richards (NBA.com roster signing date),MIA,1630208,nick-richards,NBA roster signing 1630208,2026-08-27|MIA|1630208|Signing|Signed Nick Richards (NBA.com roster signing date),NBA.com team roster,https://www.nba.com/team/1610612748
Waive,2026-08-28,Cleveland Cavaliers waived forward Cam Whitmore.,CLE,1641715.0,cam-whitmore,Waive 1153474,2026-08-28|CLE|1641715.0|Waive|Cleveland Cavaliers waived forward Cam Whitmore.,NBA player movement feed,https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json
Waive,2026-08-28,Denver Nuggets waived forward Julian Reese.,DEN,1642882.0,julian-reese,Waive 1153475,2026-08-28|DEN|1642882.0|Waive|Denver Nuggets waived forward Julian Reese.,NBA player movement feed,https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json
Trade,2026-08-29,Minnesota Timberwolves received forward Cody Williams from Utah Jazz.,MIN,1642262.0,cody-williams,Trade 2026013,2026-08-29|MIN|1642262.0|Trade|Minnesota Timberwolves received forward Cody Williams from Utah Jazz.,NBA player movement feed,https://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json
